OSI,Points:0,Points:1,Points:2
0.000457233,0.0519858,0.000737603,-0.00153165
0.000448328,0.0519858,0.000561475,-0.0016046
0.000435937,0.0519858,0.000378286,-0.00165738
0.000421454,0.0519858,0.00019034,-0.00168931
0.00041408,0.052368,-1.12506e-17,0.0017
0.000421479,0.052368,0.00019034,0.00168931
0.000435964,0.052368,0.000378286,0.00165738
0.000448356,0.052368,0.000561475,0.0016046
0.000457261,0.052368,0.000737603,0.00153165
0.000463039,0.052368,0.000904455,0.00143943
0.00046625,0.052368,0.00105993,0.00132911
0.000467278,0.052368,0.00120208,0.00120208
0.000466256,0.052368,0.00132911,0.00105993
0.000463051,0.052368,0.00143943,0.000904455
0.000457279,0.052368,0.00153165,0.000737603
0.000448378,0.052368,0.0016046,0.000561475
0.000435991,0.052368,0.00165738,0.000378286
0.000421512,0.052368,0.00168931,0.00019034
0.000414117,0.052368,0.0017,-3.77476e-19
0.000414044,0.052368,-0.0017,3.77476e-19
0.00042144,0.052368,-0.00168931,0.00019034
0.000435922,0.052368,-0.00165738,0.000378286
0.000448311,0.052368,-0.0016046,0.000561475
0.000457213,0.052368,-0.00153165,0.000737603
0.000462989,0.052368,-0.00143943,0.000904455
0.000466199,0.052368,-0.00132911,0.00105993
0.000467226,0.052368,-0.00120208,0.00120208
0.000466204,0.052368,-0.00105993,0.00132911
0.000463,0.052368,-0.000904455,0.00143943
0.000457231,0.052368,-0.000737603,0.00153165
0.000448333,0.052368,-0.000561475,0.0016046
0.000435947,0.052368,-0.000378286,0.00165738
0.000421471,0.052368,-0.00019034,0.00168931
0.000414078,0.052368,-1.20055e-17,-0.0017
0.000421469,0.052368,-0.00019034,-0.00168931
0.000435947,0.052368,-0.000378286,-0.00165738
0.000448333,0.052368,-0.000561475,-0.0016046
0.000457231,0.052368,-0.000737603,-0.00153165
0.000463,0.052368,-0.000904455,-0.00143943
0.000466204,0.052368,-0.00105993,-0.00132911
0.000467226,0.052368,-0.00120208,-0.00120208
0.000466199,0.052368,-0.00132911,-0.00105993
0.000462989,0.052368,-0.00143943,-0.000904455
0.000457213,0.052368,-0.00153165,-0.000737603
0.000448311,0.052368,-0.0016046,-0.000561475
0.000435922,0.052368,-0.00165738,-0.000378286
0.00042144,0.052368,-0.00168931,-0.00019034
0.000421512,0.052368,0.00168931,-0.00019034
0.000435991,0.052368,0.00165738,-0.000378286
0.000448378,0.052368,0.0016046,-0.000561475
0.000457279,0.052368,0.00153165,-0.000737603
0.000463051,0.052368,0.00143943,-0.000904455
0.000466256,0.052368,0.00132911,-0.00105993
0.000467278,0.052368,0.00120208,-0.00120208
0.00046625,0.052368,0.00105993,-0.00132911
0.000463039,0.052368,0.000904455,-0.00143943
0.000457261,0.052368,0.000737603,-0.00153165
0.000448356,0.052368,0.000561475,-0.0016046
0.000435963,0.052368,0.000378286,-0.00165738
0.000421478,0.052368,0.00019034,-0.00168931
0.000414104,0.0527503,-1.13354e-17,0.0017
0.000421504,0.0527503,0.00019034,0.00168931
0.00043599,0.0527503,0.000378286,0.00165738
0.000448385,0.0527503,0.000561475,0.0016046
0.000457292,0.0527503,0.000737603,0.00153165
0.000463071,0.0527503,0.000904455,0.00143943
0.000466283,0.0527503,0.00105993,0.00132911
0.000467312,0.0527503,0.00120208,0.00120208
0.000466291,0.0527503,0.00132911,0.00105993
0.000463087,0.0527503,0.00143943,0.000904455
0.000457315,0.0527503,0.00153165,0.000737603
0.000448415,0.0527503,0.0016046,0.000561475
0.000436028,0.0527503,0.00165738,0.000378286
0.000421548,0.0527503,0.00168931,0.00019034
0.000414154,0.0527503,0.0017,-3.77476e-19
0.000414054,0.0527503,-0.0017,3.77476e-19
0.000421449,0.0527503,-0.00168931,0.00019034
0.000435931,0.0527503,-0.00165738,0.000378286
0.000448321,0.0527503,-0.0016046,0.000561475
0.000457225,0.0527503,-0.00153165,0.000737603
0.000463001,0.0527503,-0.00143943,0.000904455
0.000466212,0.0527503,-0.00132911,0.00105993
0.00046724,0.0527503,-0.00120208,0.00120208
0.00046622,0.0527503,-0.00105993,0.00132911
0.000463017,0.0527503,-0.000904455,0.00143943
0.000457248,0.0527503,-0.000737603,0.00153165
0.00044835,0.0527503,-0.000561475,0.0016046
0.000435967,0.0527503,-0.000378286,0.00165738
0.000421493,0.0527503,-0.00019034,0.00168931
0.000414102,0.0527503,-1.20904e-17,-0.0017
0.000421492,0.0527503,-0.00019034,-0.00168931
0.000435967,0.0527503,-0.000378286,-0.00165738
0.00044835,0.0527503,-0.000561475,-0.0016046
0.000457248,0.0527503,-0.000737603,-0.00153165
0.000463017,0.0527503,-0.000904455,-0.00143943
0.00046622,0.0527503,-0.00105993,-0.00132911
0.00046724,0.0527503,-0.00120208,-0.00120208
0.000466212,0.0527503,-0.00132911,-0.00105993
0.000463001,0.0527503,-0.00143943,-0.000904455
0.000457225,0.0527503,-0.00153165,-0.000737603
0.000448321,0.0527503,-0.0016046,-0.000561475
0.000435931,0.0527503,-0.00165738,-0.000378286
0.000421449,0.0527503,-0.00168931,-0.00019034
0.000421548,0.0527503,0.00168931,-0.00019034
0.000436028,0.0527503,0.00165738,-0.000378286
0.000448415,0.0527503,0.0016046,-0.000561475
0.000457315,0.0527503,0.00153165,-0.000737603
0.000463087,0.0527503,0.00143943,-0.000904455
0.000466291,0.0527503,0.00132911,-0.00105993
0.000467312,0.0527503,0.00120208,-0.00120208
0.000466283,0.0527503,0.00105993,-0.00132911
0.00046307,0.0527503,0.000904455,-0.00143943
0.000457291,0.0527503,0.000737603,-0.00153165
0.000448384,0.0527503,0.000561475,-0.0016046
0.000435989,0.0527503,0.000378286,-0.00165738
0.000421502,0.0527503,0.00019034,-0.00168931
0.000414125,0.0531325,-1.14203e-17,0.0017
0.000421528,0.0531325,0.00019034,0.00168931
0.000436016,0.0531325,0.000378286,0.00165738
0.000448414,0.0531325,0.000561475,0.0016046
0.000457324,0.0531325,0.000737603,0.00153165
0.000463105,0.0531325,0.000904455,0.00143943
0.000466318,0.0531325,0.00105993,0.00132911
0.000467349,0.0531325,0.00120208,0.00120208
0.000466329,0.0531325,0.00132911,0.00105993
0.000463126,0.0531325,0.00143943,0.000904455
0.000457356,0.0531325,0.00153165,0.000737603
0.000448456,0.0531325,0.0016046,0.000561475
0.000436069,0.0531325,0.00165738,0.000378286
0.000421588,0.0531325,0.00168931,0.00019034
0.000414193,0.0531325,0.0017,-3.77476e-19
0.000414057,0.0531325,-0.0017,3.77476e-19
0.000421453,0.0531325,-0.00168931,0.00019034
0.000435934,0.0531325,-0.00165738,0.000378286
0.000448325,0.0531325,-0.0016046,0.000561475
0.00045723,0.0531325,-0.00153165,0.000737603
0.000463008,0.0531325,-0.00143943,0.000904455
0.000466219,0.0531325,-0.00132911,0.00105993
0.000467249,0.0531325,-0.00120208,0.00120208
0.00046623,0.0531325,-0.00105993,0.00132911
0.00046303,0.0531325,-0.000904455,0.00143943
0.000457262,0.0531325,-0.000737603,0.00153165
0.000448366,0.0531325,-0.000561475,0.0016046
0.000435985,0.0531325,-0.000378286,0.00165738
0.000421512,0.0531325,-0.00019034,0.00168931
0.000414124,0.0531325,-1.21753e-17,-0.0017
0.000421511,0.0531325,-0.00019034,-0.00168931
0.000435985,0.0531325,-0.000378286,-0.00165738
0.000448366,0.0531325,-0.000561475,-0.0016046
0.000457262,0.0531325,-0.000737603,-0.00153165
0.00046303,0.0531325,-0.000904455,-0.00143943
0.00046623,0.0531325,-0.00105993,-0.00132911
0.000467249,0.0531325,-0.00120208,-0.00120208
0.000466219,0.0531325,-0.00132911,-0.00105993
0.000463008,0.0531325,-0.00143943,-0.000904455
0.00045723,0.0531325,-0.00153165,-0.000737603
0.000448325,0.0531325,-0.0016046,-0.000561475
0.000435934,0.0531325,-0.00165738,-0.000378286
0.000421453,0.0531325,-0.00168931,-0.00019034
0.000421588,0.0531325,0.00168931,-0.00019034
0.000436069,0.0531325,0.00165738,-0.000378286
0.000448456,0.0531325,0.0016046,-0.000561475
0.000457356,0.0531325,0.00153165,-0.000737603
0.000463126,0.0531325,0.00143943,-0.000904455
0.000466329,0.0531325,0.00132911,-0.00105993
0.000467349,0.0531325,0.00120208,-0.00120208
0.000466318,0.0531325,0.00105993,-0.00132911
0.000463103,0.0531325,0.000904455,-0.00143943
0.000457322,0.0531325,0.000737603,-0.00153165
0.000448413,0.0531325,0.000561475,-0.0016046
0.000436016,0.0531325,0.000378286,-0.00165738
0.000421527,0.0531325,0.00019034,-0.00168931
0.000414144,0.0535148,-1.15052e-17,0.0017
0.000421551,0.0535148,0.00019034,0.00168931
0.000436044,0.0535148,0.000378286,0.00165738
0.000448443,0.0535148,0.000561475,0.0016046
0.000457357,0.0535148,0.000737603,0.00153165
0.000463141,0.0535148,0.000904455,0.00143943
0.000466356,0.0535148,0.00105993,0.00132911
0.00046739,0.0535148,0.00120208,0.00120208
0.000466372,0.0535148,0.00132911,0.00105993
0.000463171,0.0535148,0.00143943,0.000904455
0.000457402,0.0535148,0.00153165,0.000737603
0.000448503,0.0535148,0.0016046,0.000561475
0.000436116,0.0535148,0.00165738,0.000378286
0.000421634,0.0535148,0.00168931,0.00019034
0.000414238,0.0535148,0.0017,-3.77476e-19
0.000414052,0.0535148,-0.0017,3.77476e-19
0.000421447,0.0535148,-0.00168931,0.00019034
0.000435929,0.0535148,-0.00165738,0.000378286
0.000448322,0.0535148,-0.0016046,0.000561475
0.000457228,0.0535148,-0.00153165,0.000737603
0.000463006,0.0535148,-0.00143943,0.000904455
0.000466219,0.0535148,-0.00132911,0.00105993
0.000467252,0.0535148,-0.00120208,0.00120208
0.000466235,0.0535148,-0.00105993,0.00132911
0.000463036,0.0535148,-0.000904455,0.00143943
0.000457272,0.0535148,-0.000737603,0.00153165
0.000448379,0.0535148,-0.000561475,0.0016046
0.000436,0.0535148,-0.000378286,0.00165738
0.000421529,0.0535148,-0.00019034,0.00168931
0.000414144,0.0535148,-1.22601e-17,-0.0017
0.000421529,0.0535148,-0.00019034,-0.00168931
0.000436,0.0535148,-0.000378286,-0.00165738
0.000448379,0.0535148,-0.000561475,-0.0016046
0.000457272,0.0535148,-0.000737603,-0.00153165
0.000463036,0.0535148,-0.000904455,-0.00143943
0.000466235,0.0535148,-0.00105993,-0.00132911
0.000467252,0.0535148,-0.00120208,-0.00120208
0.000466219,0.0535148,-0.00132911,-0.00105993
0.000463006,0.0535148,-0.00143943,-0.000904455
0.000457228,0.0535148,-0.00153165,-0.000737603
0.000448322,0.0535148,-0.0016046,-0.000561475
0.000435929,0.0535148,-0.00165738,-0.000378286
0.000421447,0.0535148,-0.00168931,-0.00019034
0.000421634,0.0535148,0.00168931,-0.00019034
0.000436116,0.0535148,0.00165738,-0.000378286
0.000448503,0.0535148,0.0016046,-0.000561475
0.000457402,0.0535148,0.00153165,-0.000737603
0.000463171,0.0535148,0.00143943,-0.000904455
0.000466371,0.0535148,0.00132911,-0.00105993
0.000467389,0.0535148,0.00120208,-0.00120208
0.000466356,0.0535148,0.00105993,-0.00132911
0.000463139,0.0535148,0.000904455,-0.00143943
0.000457355,0.0535148,0.000737603,-0.00153165
0.000448443,0.0535148,0.000561475,-0.0016046
0.000436044,0.0535148,0.000378286,-0.00165738
0.000421551,0.0535148,0.00019034,-0.00168931
0.000414162,0.053897,-1.15901e-17,0.0017
0.000421573,0.053897,0.00019034,0.00168931
0.000436071,0.053897,0.000378286,0.00165738
0.000448476,0.053897,0.000561475,0.0016046
0.000457393,0.053897,0.000737603,0.00153165
0.000463181,0.053897,0.000904455,0.00143943
0.0004664,0.053897,0.00105993,0.00132911
0.000467437,0.053897,0.00120208,0.00120208
0.000466422,0.053897,0.00132911,0.00105993
0.000463223,0.053897,0.00143943,0.000904455
0.000457456,0.053897,0.00153165,0.000737603
0.000448558,0.053897,0.0016046,0.000561475
0.000436171,0.053897,0.00165738,0.000378286
0.000421691,0.053897,0.00168931,0.00019034
0.000414294,0.053897,0.0017,-3.77476e-19
0.000414034,0.053897,-0.0017,3.77476e-19
0.00042143,0.053897,-0.00168931,0.00019034
0.000435914,0.053897,-0.00165738,0.000378286
0.000448307,0.053897,-0.0016046,0.000561475
0.000457215,0.053897,-0.00153165,0.000737603
0.000462995,0.053897,-0.00143943,0.000904455
0.000466211,0.053897,-0.00132911,0.00105993
0.000467246,0.053897,-0.00120208,0.00120208
0.000466232,0.053897,-0.00105993,0.00132911
0.000463037,0.053897,-0.000904455,0.00143943
0.000457275,0.053897,-0.000737603,0.00153165
0.000448387,0.053897,-0.000561475,0.0016046
0.000436011,0.053897,-0.000378286,0.00165738
0.000421544,0.053897,-0.00019034,0.00168931
0.000414163,0.053897,-1.2345e-17,-0.0017
0.000421545,0.053897,-0.00019034,-0.00168931
0.000436012,0.053897,-0.000378286,-0.00165738
0.000448388,0.053897,-0.000561475,-0.0016046
0.000457276,0.053897,-0.000737603,-0.00153165
0.000463037,0.053897,-0.000904455,-0.00143943
0.000466233,0.053897,-0.00105993,-0.00132911
0.000467247,0.053897,-0.00120208,-0.00120208
0.000466211,0.053897,-0.00132911,-0.00105993
0.000462995,0.053897,-0.00143943,-0.000904455
0.000457215,0.053897,-0.00153165,-0.000737603
0.000448307,0.053897,-0.0016046,-0.000561475
0.000435914,0.053897,-0.00165738,-0.000378286
0.00042143,0.053897,-0.00168931,-0.00019034
0.000421691,0.053897,0.00168931,-0.00019034
0.000436171,0.053897,0.00165738,-0.000378286
0.000448557,0.053897,0.0016046,-0.000561475
0.000457455,0.053897,0.00153165,-0.000737603
0.000463223,0.053897,0.00143943,-0.000904455
0.000466422,0.053897,0.00132911,-0.00105993
0.000467436,0.053897,0.00120208,-0.00120208
0.0004664,0.053897,0.00105993,-0.00132911
0.00046318,0.053897,0.000904455,-0.00143943
0.000457392,0.053897,0.000737603,-0.00153165
0.000448476,0.053897,0.000561475,-0.0016046
0.000436072,0.053897,0.000378286,-0.00165738
0.000421575,0.053897,0.00019034,-0.00168931
0.00041418,0.0542793,-1.16749e-17,0.0017
0.000421598,0.0542793,0.00019034,0.00168931
0.000436101,0.0542793,0.000378286,0.00165738
0.000448512,0.0542793,0.000561475,0.0016046
0.000457434,0.0542793,0.000737603,0.00153165
0.000463228,0.0542793,0.000904455,0.00143943
0.000466452,0.0542793,0.00105993,0.00132911
0.000467493,0.0542793,0.00120208,0.00120208
0.000466482,0.0542793,0.00132911,0.00105993
0.000463287,0.0542793,0.00143943,0.000904455
0.000457521,0.0542793,0.00153165,0.000737603
0.000448625,0.0542793,0.0016046,0.000561475
0.000436239,0.0542793,0.00165738,0.000378286
0.000421759,0.0542793,0.00168931,0.00019034
0.000414364,0.0542793,0.0017,-3.77476e-19
0.000414003,0.0542793,-0.0017,3.77476e-19
0.0004214,0.0542793,-0.00168931,0.00019034
0.000435883,0.0542793,-0.00165738,0.000378286
0.000448278,0.0542793,-0.0016046,0.000561475
0.000457188,0.0542793,-0.00153165,0.000737603
0.000462971,0.0542793,-0.00143943,0.000904455
0.00046619,0.0542793,-0.00132911,0.00105993
0.000467229,0.0542793,-0.00120208,0.00120208
0.000466219,0.0542793,-0.00105993,0.00132911
0.000463029,0.0542793,-0.000904455,0.00143943
0.000457273,0.0542793,-0.000737603,0.00153165
0.000448389,0.0542793,-0.000561475,0.0016046
0.000436018,0.0542793,-0.000378286,0.00165738
0.000421556,0.0542793,-0.00019034,0.00168931
0.000414182,0.0542793,-1.24299e-17,-0.0017
0.000421558,0.0542793,-0.00019034,-0.00168931
0.00043602,0.0542793,-0.000378286,-0.00165738
0.00044839,0.0542793,-0.000561475,-0.0016046
0.000457274,0.0542793,-0.000737603,-0.00153165
0.00046303,0.0542793,-0.000904455,-0.00143943
0.00046622,0.0542793,-0.00105993,-0.00132911
0.00046723,0.0542793,-0.00120208,-0.00120208
0.000466191,0.0542793,-0.00132911,-0.00105993
0.000462972,0.0542793,-0.00143943,-0.000904455
0.000457188,0.0542793,-0.00153165,-0.000737603
0.000448278,0.0542793,-0.0016046,-0.000561475
0.000435884,0.0542793,-0.00165738,-0.000378286
0.0004214,0.0542793,-0.00168931,-0.00019034
0.000421759,0.0542793,0.00168931,-0.00019034
0.000436239,0.0542793,0.00165738,-0.000378286
0.000448624,0.0542793,0.0016046,-0.000561475
0.000457521,0.0542793,0.00153165,-0.000737603
0.000463287,0.0542793,0.00143943,-0.000904455
0.000466482,0.0542793,0.00132911,-0.00105993
0.000467493,0.0542793,0.00120208,-0.00120208
0.000466452,0.0542793,0.00105993,-0.00132911
0.000463228,0.0542793,0.000904455,-0.00143943
0.000457434,0.0542793,0.000737603,-0.00153165
0.000448512,0.0542793,0.000561475,-0.0016046
0.000436102,0.0542793,0.000378286,-0.00165738
0.000421599,0.0542793,0.00019034,-0.00168931
0.000414199,0.0546615,-1.17598e-17,0.0017
0.000421625,0.0546615,0.00019034,0.00168931
0.000436136,0.0546615,0.000378286,0.00165738
0.000448554,0.0546615,0.000561475,0.0016046
0.000457485,0.0546615,0.000737603,0.00153165
0.000463285,0.0546615,0.000904455,0.00143943
0.000466516,0.0546615,0.00105993,0.00132911
0.000467562,0.0546615,0.00120208,0.00120208
0.000466556,0.0546615,0.00132911,0.00105993
0.000463365,0.0546615,0.00143943,0.000904455
0.000457603,0.0546615,0.00153165,0.000737603
0.00044871,0.0546615,0.0016046,0.000561475
0.000436326,0.0546615,0.00165738,0.000378286
0.000421846,0.0546615,0.00168931,0.00019034
0.000414451,0.0546615,0.0017,-3.77476e-19
0.000413953,0.0546615,-0.0017,3.77476e-19
0.000421349,0.0546615,-0.00168931,0.00019034
0.000435834,0.0546615,-0.00165738,0.000378286
0.00044823,0.0546615,-0.0016046,0.000561475
0.000457143,0.0546615,-0.00153165,0.000737603
0.00046293,0.0546615,-0.00143943,0.000904455
0.000466153,0.0546615,-0.00132911,0.00105993
0.000467198,0.0546615,-0.00120208,0.00120208
0.000466193,0.0546615,-0.00105993,0.00132911
0.00046301,0.0546615,-0.000904455,0.00143943
0.000457261,0.0546615,-0.000737603,0.00153165
0.000448384,0.0546615,-0.000561475,0.0016046
0.000436021,0.0546615,-0.000378286,0.00165738
0.000421566,0.0546615,-0.00019034,0.00168931
0.0004142,0.0546615,-1.25148e-17,-0.0017
0.000421568,0.0546615,-0.00019034,-0.00168931
0.000436022,0.0546615,-0.000378286,-0.00165738
0.000448386,0.0546615,-0.000561475,-0.0016046
0.000457261,0.0546615,-0.000737603,-0.00153165
0.000463011,0.0546615,-0.000904455,-0.00143943
0.000466194,0.0546615,-0.00105993,-0.00132911
0.000467199,0.0546615,-0.00120208,-0.00120208
0.000466155,0.0546615,-0.00132911,-0.00105993
0.000462931,0.0546615,-0.00143943,-0.000904455
0.000457143,0.0546615,-0.00153165,-0.000737603
0.000448231,0.0546615,-0.0016046,-0.000561475
0.000435834,0.0546615,-0.00165738,-0.000378286
0.000421349,0.0546615,-0.00168931,-0.00019034
0.000421846,0.0546615,0.00168931,-0.00019034
0.000436326,0.0546615,0.00165738,-0.000378286
0.00044871,0.0546615,0.0016046,-0.000561475
0.000457603,0.0546615,0.00153165,-0.000737603
0.000463365,0.0546615,0.00143943,-0.000904455
0.000466556,0.0546615,0.00132911,-0.00105993
0.000467562,0.0546615,0.00120208,-0.00120208
0.000466516,0.0546615,0.00105993,-0.00132911
0.000463285,0.0546615,0.000904455,-0.00143943
0.000457485,0.0546615,0.000737603,-0.00153165
0.000448554,0.0546615,0.000561475,-0.0016046
0.000436136,0.0546615,0.000378286,-0.00165738
0.000421625,0.0546615,0.00019034,-0.00168931
