0,71.91536115,58.95327648,34.73996575,60.12233967
0.66,70.19980749,57.7732541,35.27303102,59.08039767
1.32,68.47192587,57.21480116,36.01546584,58.61290102
1.98,66.68092922,56.8113225,36.26908453,57.2500546
2.64,64.56924858,55.20181204,35.90700142,56.06039771
3.3,62.03832949,54.75657419,36.2601867,55.4471725
3.96,59.04074554,54.21418537,35.95945051,54.13825728
4.62,58.02795535,54.09181045,36.41689753,53.43554499
5.28,57.29019264,53.9068388,36.35861274,53.02725936
5.94,57.88350299,53.58867236,35.58165449,52.89970737
6.6,59.56227373,53.35758612,34.78345865,52.94986104
7.26,61.48098626,54.14808137,34.78813114,52.7606589
7.92,62.40866709,54.75537994,35.73954293,52.80397572
8.58,62.919442,54.60322111,35.77778029,51.99257275
9.24,64.58086831,54.66321478,35.86073012,52.72618621
9.9,64.69821356,54.60500271,35.53437978,52.46234253
10.56,64.73317152,54.50447005,34.7134486,51.71047022
11.22,65.78108806,54.96145887,35.53888332,52.81565832
11.88,65.6483199,55.49682875,35.93831212,53.71792049
12.54,64.6208973,55.38457822,35.20186993,52.82556379
13.2,64.73327307,55.36297688,35.74028365,53.12697802
13.86,65.3295877,55.93279781,36.32551835,54.1439277
14.52,64.65547541,56.85843494,36.77026471,54.27365539
15.18,63.52575269,56.84479419,36.64921376,54.5948832
15.84,62.10571385,56.24920096,36.55898191,55.08771292
16.5,60.38229355,56.86429309,36.90412511,54.65723905
17.16,60.79698448,56.97862437,36.74742797,54.51058532
17.82,62.68386904,56.94220774,36.93570212,53.93321614
18.48,62.44484241,55.88531957,35.98613692,54.56602064
19.14,63.28022495,55.35824981,36.26201762,55.38651957
19.8,63.69723641,55.06043695,36.89081888,56.14553641
20.46,63.25777995,56.28354536,37.62350499,55.62467132
21.12,64.00973895,56.48706546,38.59131416,54.79715217
21.78,65.43846389,56.65372344,39.24753453,54.20084417
22.44,66.03720272,56.59061635,39.8726092,54.14128003
23.1,64.76257321,55.53658031,40.59863941,53.6224518
23.76,65.29039991,56.10463929,41.36097235,53.85258985
24.42,66.09926265,56.59821709,43.13287523,55.48846767
25.08,64.31181026,56.76640159,43.02333909,54.5055696
25.74,64.51014036,56.59032209,43.32367201,54.93431261
26.4,66.14745301,57.59024911,44.01682204,56.79187369
27.06,66.32865941,58.35059946,43.99873449,56.67110377
27.72,64.69140493,58.6086422,44.53208681,56.39218675
28.38,65.06238458,59.50575988,44.97218091,56.70668453
29.04,65.45740537,60.3981643,44.65088713,55.74786906
29.7,66.49725485,61.07660751,44.43393068,54.87009313
30.36,67.09844375,61.72071155,43.82809454,55.04661966
31.02,66.38122064,61.15209013,42.41914703,54.21188305
31.68,65.37387531,60.45944092,41.79840373,56.14398984
32.34,65.23960901,59.99200942,41.68268035,57.06907148
33,64.19630381,59.92943883,40.10802821,56.90891708
33.66,64.61924405,60.4619518,39.36694852,55.85870058
34.32,65.77658158,60.00581328,39.45679467,55.30794339
34.98,65.40724081,59.11888427,38.90190742,54.46710169
35.64,64.23139011,57.72312974,38.35429257,54.25318873
36.3,62.70715598,55.40558907,37.69709721,53.34244543
36.96,63.20247343,54.84537021,37.22233411,53.51609419
37.62,64.17817309,54.32368617,37.02660226,52.90073851
38.28,63.299421,54.19475424,36.4773336,52.72129493
38.94,63.57021712,53.15543264,36.12140571,53.16404098
39.6,63.41749315,52.84706059,36.46291058,52.16172662
40.26,62.38114871,52.20640879,36.883388,51.47754885
40.92,61.82217304,51.99459378,38.39768212,51.31868643
41.58,61.54346261,52.30295321,38.70717587,50.42354172
42.24,62.24208052,52.68091341,38.78700182,50.07954341
42.9,62.91074055,52.51464031,39.20394985,50.39579912
43.56,62.69441861,52.80171504,39.63134559,51.56645301
44.22,62.62794611,52.44818872,39.5051176,52.61958806
44.88,63.92791071,53.11268721,40.34901486,54.35808597
45.54,64.47791313,53.31306312,40.06710305,55.05130478
46.2,63.58118198,53.89685361,40.30835137,54.78194009
46.86,64.10581906,54.35760959,40.73339668,54.55083914
47.52,63.87790369,54.80854542,40.52373165,55.1176305
48.18,62.98162972,54.4913413,39.59073235,55.12589174
48.84,63.41776812,54.33370176,39.19223364,55.29379968
49.5,63.29620827,53.80996685,38.68030229,54.54564062
50.16,63.3154326,53.92056294,37.63799757,53.51768889
50.82,62.56709279,53.90902935,37.00850092,52.79191582
51.48,60.56776935,53.11799221,36.41082834,51.93029103
52.14,61.27763031,52.46184234,36.48102806,51.69263193
52.8,62.14619548,52.01987173,36.2546062,51.32656425
53.46,62.79556681,52.30889532,35.75601947,50.8439677
54.12,62.64924371,52.05314286,35.63478888,49.69736076
54.78,63.37422313,52.35331007,35.18032559,49.2946577
55.44,65.29517594,53.05096871,36.02011315,48.51534194
56.1,65.52181252,52.75725913,35.98984373,48.87950599
56.76,65.6978854,53.5371412,37.06190906,49.52343368
57.42,66.86840993,55.17720643,38.12498741,49.69441742
58.08,68.00760498,56.94593275,39.7370982,49.75494968
58.74,66.97612051,56.63289504,40.72799585,49.34586432
59.4,65.19690783,56.54235343,41.76701306,49.02641677
60.06,65.12881227,57.19130635,42.18723643,48.94446919
60.72,64.4829853,57.33975332,42.79282251,48.98518136
61.38,63.36142134,57.05222052,43.08452431,49.15042786
62.04,62.01204451,56.79733149,42.95051728,48.05843959
62.7,59.32233563,56.1047791,43.45307132,47.99331292
63.36,57.05727896,56.07120983,43.04149623,47.36755337
64.02,55.35573947,55.32828993,42.97622478,47.27792187
64.68,55.39304109,55.62474302,42.67060321,47.27455643
65.34,57.03896677,56.70299117,43.0327997,48.80070557
66,57.01623123,56.91546668,42.48723263,51.02061775
66.66,56.53135533,58.45592179,42.67368872,51.69333368
67.32,56.91145877,57.9651959,42.80634459,52.94469746
67.98,57.61380707,57.72734218,43.22218213,53.98954741
68.64,57.61564819,57.90708139,44.25132175,55.30971651
69.3,56.93930697,57.96401629,43.82237452,56.73535128
69.96,58.35768375,58.80681586,44.65764124,57.83153667
70.62,59.93443864,59.35023374,44.44974088,57.29889895
71.28,60.64074386,59.04362121,44.58157965,57.69235921
71.94,61.55015956,57.34008099,43.43687696,56.32655029
72.6,62.29784488,56.48862066,41.60039495,55.29191331
73.26,61.8940793,55.82581099,40.26766269,54.7832195
73.92,61.78901561,55.48084491,39.42648034,54.10183226
74.58,62.92496807,56.05749741,38.56677153,53.59255181
75.24,63.434975,55.76173719,38.05575333,52.43023124
75.9,63.76393799,55.90638748,38.15096305,51.78502038
76.56,63.45210733,56.07536085,37.48238876,49.9333162
77.22,62.65193006,56.32380572,37.92903355,49.15963813
77.88,63.04466869,57.59555701,38.78172551,49.31632391
78.54,63.22863868,58.25977077,39.33710678,49.51280048
79.2,64.40022218,58.71821648,39.79600612,50.87070715
79.86,65.12864752,59.30668228,40.40549496,51.10289734
80.52,65.96497227,59.11132058,41.58172072,52.30162971
81.18,66.09644023,58.97606775,42.41503811,53.33519314
81.84,65.61291995,59.55105935,43.39450561,53.41444999
82.5,65.88211,59.92697004,43.6795528,52.73276939
83.16,67.89817102,60.1288622,44.0811793,52.48302526
83.82,68.16256428,60.69032011,43.20496748,51.69081994
84.48,69.14871761,60.89470629,43.50890179,51.98170613
85.14,69.25818402,60.54598233,42.37774264,50.57511277
85.8,68.37375138,60.26588578,41.40286988,50.28677751
86.46,68.78877836,60.80552294,41.64424082,51.22874322
87.12,70.36715202,60.96628715,41.56670471,50.97729989
87.78,72.00649208,61.0792563,41.26691461,51.1676833
88.44,71.66122765,60.2320475,41.36905718,49.56343016
89.1,70.56447259,59.19517084,40.84962969,48.34686399
89.76,69.02858045,58.80856068,41.00186715,48.00245821
90.42,67.25774421,58.86522213,41.64619035,48.80504296
91.08,68.37142305,58.65524753,41.75651959,49.61068165
91.74,69.14822858,58.46745702,40.49117178,49.30587301
92.4,69.80854726,57.8990669,39.71289113,50.83201143
93.06,68.43359348,56.89282504,39.2890264,52.1371687
93.72,66.80041312,56.20048213,39.6737495,53.25864162
94.38,64.975377,55.63208923,39.5655335,53.47468313
95.04,63.74235001,56.63768445,40.0601884,53.76064903
95.7,64.30858439,57.02219557,40.09875988,53.6988269
96.36,64.09325355,56.93939774,40.3194168,54.62513174
97.02,62.26481404,56.33951183,39.98349225,54.48753795
97.68,60.76285795,55.15476901,40.46696722,54.47822942
98.34,59.83754891,55.29344801,40.47719566,54.7409613
99,58.77103399,54.3396184,39.72866893,54.14078816
99.66,59.26670335,54.19596176,40.06949915,54.38346429
100.32,58.44900412,53.67295266,39.91619837,53.98968599
100.98,57.44766267,53.25424415,39.3331359,52.93104492
101.64,56.43702466,52.88438175,39.50183498,50.33769886
102.3,56.00248042,52.48388048,39.2359024,50.49253004
102.96,54.97372163,53.04064294,39.23465719,49.19066286
103.62,54.57830579,52.91682032,39.33099043,49.15367269
104.28,56.00129957,52.87975187,39.066524,48.35941595
104.94,55.88474019,52.91774018,37.53008758,47.56081102
105.6,55.44815906,51.64206187,36.90199958,48.28517484
106.26,55.48242396,52.04464299,37.88643697,48.38327879
106.92,56.67725731,53.5039007,38.31630585,48.97881653
107.58,60.12338352,54.67768591,39.20496258,48.98588795
108.24,62.80394038,56.09997999,38.94440273,48.948342
108.9,66.41336249,55.6371975,39.36385303,48.2842264
109.56,68.38780063,56.0801879,40.26515048,48.85222844
110.22,68.223994,55.64126846,40.51950289,47.99546059
110.88,68.87560706,56.18259288,40.1799269,47.35357884
111.54,69.2041039,56.45174664,40.7689827,47.24450811
112.2,70.10960469,56.12652912,41.35136078,46.5550726
112.86,70.75667336,56.13505745,42.56497599,47.25259764
113.52,70.25578397,56.10847953,42.73606675,46.41077167
114.18,69.97967876,55.34469809,42.12326213,45.77240395
114.84,69.93725376,55.38817054,42.16286623,45.99570071
115.5,68.10519646,54.54977371,41.49435395,46.44581166
116.16,65.22361087,53.24056141,41.39118331,46.78290077
116.82,63.3822325,52.20207079,41.07262819,49.18326468
117.48,62.17654113,51.71354929,40.68914941,50.21691442
118.14,60.97038031,50.87306003,40.15966312,51.887362
118.8,59.93184677,50.5439033,39.68970587,51.66064937
119.46,60.2263981,51.77275447,39.67415179,52.68027516
120.12,60.91596131,53.03104219,38.6260371,53.9181505
120.78,61.90278576,53.26479417,38.58155366,53.86345629
121.44,62.38191083,54.23535102,37.65123265,53.37292221
122.1,64.07429426,54.37824926,36.96551385,53.2637628
122.76,63.0663368,54.95997579,37.07427167,52.33402734
123.42,61.49286102,54.2847722,37.50884719,50.71565038
124.08,61.03729826,53.57516677,37.46708401,49.24953457
124.74,60.8526092,53.08286906,38.57630399,48.25347564
125.4,61.30559165,52.57637698,38.59682057,45.35074558
126.06,61.0827959,52.63676273,39.1766484,44.28401045
126.72,61.21154229,52.23499037,39.21710511,42.286508
127.38,62.26673084,52.10225635,39.97515572,43.010245
128.04,62.53171301,52.06349092,40.54253065,44.18170128
128.7,61.10749241,51.2254095,40.41809261,45.00589796
129.36,59.40040453,51.28619588,40.66102685,46.87454373
130.02,60.21046336,50.7017038,39.60106718,48.16543756
130.68,61.07781138,50.86084395,39.49670385,48.14760381
131.34,60.4877192,50.56963467,38.10427272,48.26282967
132,61.23389035,51.76399332,36.66282245,47.8503796
132.66,62.50371196,53.52838073,35.67438004,49.56139779
133.32,62.18387098,54.52759127,34.65376238,49.77775532
133.98,63.1320641,54.95193328,34.68199951,50.52339717
134.64,64.32155082,56.07478161,35.12914975,51.27105065
135.3,63.76154897,56.55267635,35.04438356,52.11830457
135.96,61.2252505,56.25431767,35.98348398,52.07818797
136.62,60.46106052,55.79106587,36.79702924,52.16516015
137.28,60.44602422,55.56951259,36.72357849,51.46977702
137.94,59.61469264,55.19343501,36.35582103,50.22836998
138.6,58.21103638,55.1830752,37.31862045,48.81348726
139.26,57.71601788,55.63428403,38.48067529,50.25888391
139.92,58.30927138,55.2652078,38.8741755,50.4267464
140.58,59.71781615,55.88750385,39.48716744,51.09186084
141.24,60.42940517,55.62808465,39.06804618,51.13774116
141.9,58.48370658,55.18021996,38.69065671,50.31811417
142.56,58.30503086,55.16036829,37.92152872,49.8563882
143.22,60.77358188,54.88939371,37.25127985,48.94844503
143.88,60.62599792,54.97506501,37.29401015,47.69402934
144.54,59.70252808,54.37115097,35.86145721,47.52162178
145.2,60.00391355,54.10478965,35.54630363,45.90200343
145.86,60.38775757,54.06987432,35.47833441,45.77474795
146.52,60.15092314,53.53943392,34.92103015,45.03220148
147.18,59.39005354,52.97291647,35.4944172,44.90946831
147.84,58.8090044,53.14663579,36.016341,44.08499322
148.5,58.44960751,54.1233679,37.22454275,44.39923585
149.16,57.78948656,54.32399913,38.13741669,44.28162146
149.82,57.60491157,54.75847013,39.50527563,44.25513689
150.48,56.89377085,54.456981,40.52040076,44.14738528
151.14,55.60175583,54.29964504,41.53161235,44.42929263
151.8,56.19155396,55.18449589,43.21493193,44.6565714
152.46,57.25703558,55.11954977,43.52689722,45.96298173
153.12,59.01069917,55.74743154,43.90444404,46.28732565
153.78,59.99417558,56.39205881,44.26186919,46.03117807
