OSI,x/D
0.000421427,15.1775
0.000435906,15.1775
0.000448294,15.1775
0.000457196,15.1775
0.000462969,15.1775
0.000466175,15.1775
0.0004672,15.1775
0.000466175,15.1775
0.000462969,15.1775
0.000457196,15.1775
0.000448294,15.1775
0.000435906,15.1775
0.000421427,15.1775
0.000414057,15.2899
0.000421452,15.2899
